"initial","final","env1","env2","interval","prevalence1"
0,0,-0.799618054751704,0.518964758696334,5,0.524
0,0,-0.00296391326642425,-0.719990696108694,5,0
0,0,-0.9272964106268,-2.27921069574114,5,0.134
0,0,-1.19955336634716,-0.387899543274356,12,0.482
0,0,-0.529063711257996,-1.21490088409883,5,0.028
0,0,-0.98753748939381,-0.160986357648243,10,0.686
0,0,-0.971564066451177,-0.542906952218398,5,0.728
1,1,-0.864656608827796,0.418359746584113,6,0.506
0,0,-1.82055434305711,-0.573498444929633,13,0.556
0,0,0.422485265124412,0.295836087632437,5,0
1,1,-0.822351553023634,-1.44661749205391,5,0.22
0,0,-1.01893917615275,-0.802619264050382,7,0.756
0,0,-0.418588377827734,-1.60917140324999,10,0
1,1,-1.09210073294399,0.134521154418012,10,0.842
1,1,-0.73539306329043,-1.88023552593228,5,0.344
1,1,-1.15076082314421,-0.452078602725255,11,0.678
0,0,-0.533085372621775,-1.6694307869043,10,0.366
1,1,-0.848846729658726,-1.3679311267812,5,0.668
1,1,-0.812429510958995,-1.50101988888575,5,0.756
1,1,-0.807795576174019,-0.138910022701974,3,0.554
0,0,-0.00225519671882644,-0.320093657368026,5,0
0,0,-0.63339629868942,-1.57671018013004,5,0.392
0,0,-0.175018971478701,0.167477968730648,5,0
0,0,-0.276490315457505,0.352536225448478,5,0.016
0,0,-0.922280870237426,-2.35190491295701,5,0.006
0,0,-1.19911723074374,-0.526665077222228,9,0.382
0,0,-0.895131508759719,0.377518526933561,5,0.464
1,1,-0.836035276050997,1.17147814446483,6,0.446
0,0,-1.29964622847182,-1.87379457326389,12,0.2
1,1,-1.12410210176072,0.3358888667492,10,0.792
0,0,-0.37564082361399,0.197911773335107,5,0.572
0,0,-0.251506045927649,0.0709728473941731,5,0
0,0,0.00635845356428821,-0.192050914679746,5,0
1,1,-1.1107454828527,-0.445771078454897,11,0.596
0,0,-0.576916883338078,-1.56094136945415,10,0.024
1,1,-0.590491579349371,-1.29334465228422,5,0.63
0,0,0.141287562231632,-0.270579591845702,5,0
1,1,-0.834236228252928,-1.2692183719501,5,0.596
0,0,-1.21323708702882,-1.01060987686543,13,0.308
1,1,-0.926369632898257,0.443116779345274,3,0.582
1,1,-0.621239048771146,0.371368690769963,11,0.386
1,1,-0.505281789907557,0.304193557290653,5,0.47
1,1,-0.778847145451839,0.247583526964198,5,0.618
0,0,-0.23122579134455,-0.120460514211177,5,0.002
1,1,-0.851518057274687,0.347873162862889,6,0.618
1,1,-1.22937406055872,-0.271525720486255,12,0.826
1,1,-1.97026918621494,-0.912189971375453,10,0.288
0,0,0.246777585460031,0.0744419857428538,5,0
0,0,-0.76952476822287,0.436651566968166,5,0.578
1,1,-1.12573760481039,-0.126768038481545,3,0.778
0,0,-0.973254091132521,-0.138910022701974,9,0.496
0,0,-0.579261111708876,1.01126702799775,5,0.322
0,0,-0.339986827821093,-1.34900855397013,5,0.224
1,1,-0.589946411774463,0.474812088803823,3,0.486
1,1,-0.811502710484268,-0.168713074879415,5,0.9
0,0,-0.506154065826102,-1.46191323840953,5,0.236
1,1,-1.04832373833529,-0.57854446434592,5,0.336
0,0,0.312558419155164,-0.513904470429112,5,0
0,0,-1.64168469040219,-1.32346308067517,9,0.044
0,0,-0.917865014830342,0.343773272087164,7,0.63
0,0,-0.127998204917752,-0.982203490776425,5,0
0,0,-0.068526656335553,0.176781567029417,5,0.002
0,0,-0.280588678943984,-1.0507718246715,5,0
0,0,-0.555873400649017,0.240960626480323,5,0.63
0,0,-0.94594117223354,-0.00944808705288876,11,0.534
1,1,-0.984484554223778,0.371999443196983,11,0.706
0,0,-1.39897585581899,-0.261906745973975,7,0.264
0,0,-0.864493053356197,0.402275559694701,7,0.516
1,1,-0.919391484040085,0.00695147605005777,5,0.674
1,1,-1.47987880096777,0.453997258711665,6,0.934
1,1,-1.97107525297789,0.028397058569258,12,0.414
0,0,-0.447938497629152,-1.21691443992359,5,0.014
0,0,-0.325703432159368,0.0406967308964552,6,0.002
0,0,-1.05001375976718,-0.371342292064667,12,0.4
0,0,-0.608155016575091,0.519595511123379,3,0.57
1,1,-0.576317199005679,0.307820383746124,5,0.56
0,0,0.136376855361584,-0.285754039657647,5,0
0,0,-1.85497391628253,-0.670713162746525,10,0.408
0,0,-1.13369705952768,-0.521145993485666,14,0.52
0,0,-1.64332019312692,-1.2427267700146,11,0.082
0,0,0.489922557829886,0.427032592455886,4,0
0,0,0.0520980481932062,0.0168858267758472,5,0
0,0,-0.552623364882933,-1.67588386942705,5,0.258
1,1,-0.99091753485715,-0.402249160989429,5,0.708
1,1,-0.63655827192367,0.267925292736079,5,0.49
1,1,-0.406551855006275,0.267767604629336,5,0.622
0,0,-0.745726093082056,-0.0227909268555552,10,0.792
0,0,0.64331190029945,0.139239667766434,5,0
1,1,-0.486922217024412,0.352057962619181,5,0.36
0,0,0.300095028876907,0.169527914118497,5,0
0,0,-0.924570581200841,-1.79873503444664,5,0.39
1,1,-0.904944529007414,-0.602039992253002,5,0.738
0,0,-0.438171602946159,-1.64924670923916,5,0.006
1,1,-0.551621093564733,-1.67258454903948,5,0.422
0,0,-0.308071142724421,-1.20377780764514,5,0
0,0,-0.959461328091265,-2.30097165447387,5,0.172
1,1,-0.798582233759813,0.175362374068587,6,0.61
0,0,-1.03464001465804,0.404640881296109,7,0.412
0,0,-0.647734221506892,-1.98985301983848,5,0.01
0,0,0.330842516495625,-0.580436721627028,5,0
1,1,-1.15779349103449,-0.483143159756759,14,0.466
0,0,0.233494972937511,-0.0270077840841174,5,0
1,1,-1.16357226879077,-0.460909136703748,11,0.574
0,0,-0.700179390205019,0.00735176124411191,5,0.794
0,0,-0.14728550067808,-0.973249058999757,5,0
1,1,-1.7073774451823,-0.131025617364035,12,0.66
0,0,-0.629743678537099,0.317754734471938,7,0.446
1,1,-1.11641523375538,-0.127398790908564,13,0.746
0,0,-0.998767957684195,-0.591632577206912,5,0.35
0,0,0.054115164321021,0.210526821875839,5,0
0,0,-0.434791566581292,-0.654707819910491,7,0.144
1,1,-1.04935955542783,0.0846917126822017,11,0.81
1,1,-0.8753964165524,-0.609766709484191,10,0.692
0,0,-0.386468694970243,-1.63387818375734,5,0.446
0,0,-0.579915305000075,0.16621646387656,6,0.732
0,0,-0.119994726493983,-0.038559737531458,5,0
0,0,-0.932475513636576,-0.172497589441629,5,0.594
1,1,-1.12393855441275,-0.541487759257567,7,0.648
1,1,-0.728146524591475,0.506034333942093,5,0.616
0,0,-0.00851293061980481,0.58142051240907,5,0.018
0,0,0.164251719521839,-0.468259828449587,5,0
0,0,-0.249216349911727,-1.08030802005288,5,0
1,1,-1.13833099220051,-0.19157785035947,7,0.79
0,0,-1.09946050690329,-0.532341849065548,10,0.45
0,0,-0.961642011388718,-0.706429518927425,7,0.594
0,0,-0.983339697767234,-0.235572832145215,11,0.648
0,0,-0.740769249749134,-1.83881207327214,5,0.126
1,1,-0.669486429842025,0.129159758788225,6,0.43
0,0,0.170944699103157,0.0630884420562093,5,0
0,0,-0.749735174855444,-1.69182249806407,5,0.244
1,1,-0.829384229037553,0.481119613074189,3,0.496
0,0,-0.112445353187806,0.897855488929478,5,0
1,1,-0.914619166162078,-1.79730371163144,5,0.652
0,0,-0.629961742967499,0.236703047597832,5,0.242
1,1,-0.98851879492799,-0.261275993546908,3,0.726
1,1,-1.95553796507002,-0.344062249595371,12,0.612
1,1,-1.16542584618168,-0.409345125793581,11,0.608
0,0,0.20201539386261,0.0293319237736193,5,0
1,1,-0.974180876288389,0.248338177189384,14,0.782
0,0,-0.9616420055397,-1.6640693912745,5,0.486
0,0,0.497949093772605,0.665469139729758,5,0
1,1,-0.686277604147021,0.427347968669397,5,0.35
0,0,0.177037996851654,-0.514183457079547,10,0
1,1,-1.16226386677346,0.225664880124698,11,0.55
0,0,0.601191396345778,-0.228634555447829,5,0
1,1,-1.67384960912582,-0.56813704929983,10,0.52
0,0,-0.922444426358918,0.151709158054745,6,0.412
0,0,-0.619876138932349,-1.60288640585203,5,0.25
0,0,-0.674611007645727,-1.30406744354382,5,0.356
1,1,-0.775521624544681,-0.127083414695077,5,0.49
0,0,-0.382509950655218,-1.29760223116671,5,0.002
1,1,-0.830311016514461,0.353076870385933,11,0.67
1,1,-0.625600402368232,0.769531160336291,6,0.214
0,0,0.409728325674612,0.368845681061811,5,0
0,0,-1.63677817836929,-1.26291084767974,9,0.05
0,0,0.57479354683169,-0.0331576202477172,5,0
1,1,-0.7223132211417,0.321381560927362,3,0.67
0,0,-0.10815620622446,-1.49661675175086,5,0.002
0,0,-1.09695273410904,0.115440893500196,10,0.75
0,0,-0.259738090606367,-1.00004477371258,5,0
0,0,-0.79536574246829,0.317281670151637,5,0.528
1,1,-0.906416478860102,-0.33207795348169,5,0.84
1,1,-0.716773469263063,-1.49427568985821,5,0.456
0,0,-0.0619082662597967,-1.27417428387681,5,0.002
1,1,-1.1939381340704,0.108029552482532,5,0.886
1,1,-0.997350516790306,-1.94207352349052,5,0.526
1,1,-1.5706492885138,1.56869448539063,14,0.694
0,0,-0.333608368494447,0.595285802367672,5,0.178
1,1,-1.13260672372798,-0.130867929257269,11,0.63
0,0,-0.715553135414145,1.33468533496034,3,0.182
1,1,-0.907888437811265,0.00553228308920382,5,0.602
0,0,-0.320742398129228,-1.06217388777561,5,0
0,0,-0.406660893720385,-1.19494727366664,5,0
0,0,0.215266876234259,-0.767927880563412,5,0
0,0,-0.651114272169361,0.116229334033981,5,0.592
0,0,-0.126125185224835,-0.334488328827845,5,0
0,0,0.0864280860150443,-0.828739172591379,5,0
0,0,-0.195789867780744,-0.886193960632622,5,0
0,0,-0.0530648666915576,-0.901962771308518,6,0.008
0,0,-0.656456901405642,-0.0509200591305073,5,0.426
0,0,-0.766471831103166,0.131682768496375,5,0.544
0,0,-0.55361303861376,-1.34546663649523,5,0.056
1,1,-1.0560106082903,-0.466270532333544,7,0.618
1,1,-0.589074133256353,0.17520468596182,5,0.402
0,0,-0.731090421697287,-0.276887116116068,14,0.232
0,0,-1.03949201387341,-0.332708705908733,11,0.682
1,1,-0.977669947189495,0.202169352217623,5,0.838
1,1,-1.1286269965318,-0.474628001991777,14,0.456
0,0,0.0641462736949741,0.490580899479725,6,0
1,1,-0.646106501691252,-1.47242202438139,5,0.258
0,0,-1.19257521513313,-0.290132917083795,10,0.492
1,1,-1.17796471112777,-0.327031934065388,10,0.504
0,0,-0.805124247258277,-1.40971847507232,5,0.32
0,0,-0.367995897075033,-1.22073534404891,10,0
0,0,-1.4365379379819,-0.47557413063233,7,0.268
1,1,-0.510351860052243,0.260987016038693,5,0.488
1,1,-0.787133704288484,0.546560177379159,4,0.574
1,1,-1.73481108393355,-0.0735483024503996,10,0.684
0,0,0.587671188496769,-0.0947573528094863,5,0
0,0,-0.223780354136768,-1.14366484866139,10,0
1,1,-1.59169277877815,-0.110526163485388,12,0.966
0,0,-0.402844715496898,-1.56882577479209,5,0.03
1,1,-1.08097930596728,0.175520062175353,11,0.63
0,0,-0.475352062749672,-1.31226722509529,5,0.05
1,1,-0.620182265694617,-1.81272075653072,5,0.332
1,1,-1.63743237904284,0.210211445662329,14,0.748
0,0,-0.219504684584676,-1.08030802005288,6,0.006
1,1,-0.60226721196521,1.36764214927298,6,0.674
0,0,-0.698489376021914,0.347084722329101,9,0.604
1,1,-1.27178814033259,0.311289522094805,9,0.94
1,1,-0.964422369920096,0.316966293938127,5,0.652
0,0,-0.166023694794675,-1.04924346302137,5,0
0,0,-0.298172442331078,-1.07620812927715,5,0
0,0,-0.26856980531988,-1.21639285618585,5,0
1,1,-1.07956186897274,0.232760844928851,13,0.7
1,1,-1.06173487432575,-0.110368475378597,3,0.84
1,1,-0.884391695835988,-0.370869227744383,5,0.78
0,0,-0.452155166190049,0.735808432362278,5,0.046
1,1,-1.1107454828527,-0.445771078454897,11,0.596
0,0,0.18277484197757,-0.0542315093724443,5,0
0,0,-0.272822137842756,-1.46724084373074,5,0.014
1,1,-1.32695914964542,-0.641619707049499,15,0.256
1,1,-1.15746638675267,-0.681987862379787,9,0.5
0,0,-0.283608059991072,-0.156728778765751,5,0
0,0,-0.753769413609983,-1.64703907574453,5,0.206
0,0,-0.295337560543299,-1.21796973725344,5,0.002
0,0,-0.887880769615183,-1.04593201277943,7,0.342
0,0,-1.39417837645824,-0.535968675521005,5,0.188
0,0,-1.40388236940553,-0.546218402460336,5,0.166
1,1,-0.715553126315671,-0.0335743673870069,5,0.79
1,1,-0.865147253146303,-1.74102118737286,5,0.442
0,0,-0.0897001667188536,-0.171393772694333,5,0
0,0,-1.05917258152455,-0.318989840620705,5,0.842
0,0,-0.255104151922044,-0.184166509341807,5,0.004
1,1,-0.614806073986792,0.266663787882016,5,0.578
0,0,-0.812647571490049,-2.0669625040436,10,0.098
1,1,-0.708520456800662,0.104560414133828,9,0.586
0,0,-0.3246831907262,-1.18859469565149,5,0.016
1,1,-0.736923713449024,0.0898954202052464,5,0.66
0,0,0.707008507121303,-0.0676349984469403,4,0
0,0,-0.471972021185675,-0.564825599057892,8,0.16
0,0,-0.765926670027168,0.403852440762297,7,0.576
0,0,-0.793457657255894,-1.56425281969608,5,0.634
1,1,-0.812110783709842,-0.18832704938936,5,0.776
1,1,-1.02019306612428,0.387452877659376,5,0.524
0,0,-0.180525160085928,0.464562361864499,5,0
1,1,-1.00073056290354,0.120959977236774,8,0.706
1,1,-0.924516060544004,-0.640042825981909,14,0.536
0,0,-0.913063339875543,1.28017376943924,5,0.802
1,1,-0.968211287815164,-0.0225136730414884,5,0.922
1,1,-0.826058702931266,0.458254837594133,8,0.566
1,1,-0.977669957587752,-0.211919616131374,3,0.754
0,0,-0.770992534477152,-1.98268427590813,10,0.29
1,1,-0.920972473906665,-0.573656133036392,7,0.594
1,1,-1.89088102829636,-0.29439049596631,11,0.614
0,0,-0.709011107618079,-1.73534441552954,5,0.18
1,1,-0.416582951382407,0.435232374007335,5,0.7
0,0,-0.450165299992397,0.624773478331579,6,0.032
1,1,-0.76778023588251,0.323431506315236,12,0.61
0,0,-1.07209306799737,-0.00440206763658668,5,0.706
0,0,-0.535429581495843,-1.49013940951938,5,0.368
0,0,-0.765490525568984,-1.41381836584805,5,0.2
0,0,-1.1905035752615,-1.22632720691167,10,0.38
0,0,-0.656020773844625,-1.30816733431956,5,0.26
1,1,-1.04837825509278,-0.106110896496106,5,0.564
1,1,-0.833963639266346,-0.438832801757504,5,0.522
0,0,-0.256206178239812,0.169775709714853,5,0
0,0,-0.741557652133345,0.189554303676892,12,0.226
1,1,-0.9817587118,0.251052665312879,3,0.722
0,0,-0.695927084520499,0.116071645927216,5,0.494
0,0,0.432516343303594,-0.563564094203819,5,0
1,1,-0.849828031293561,0.395494971104081,5,0.864
1,1,-1.08893876003469,-0.265218196215889,9,0.536
0,0,-0.896712484328697,0.470396821814564,3,0.624
0,0,-0.726892626171365,0.104875790347338,8,0.184
0,0,-0.443405227262662,-1.27331826272583,5,0.02
1,1,-1.06484233275218,-0.187635647690489,5,0.886
1,1,-1.50397523140834,0.0917876774863542,11,0.82
1,1,-0.937763650811223,-0.27704480422281,5,0.542
0,0,0.493302609792136,0.137674916553206,6,0
1,1,-0.654494307234446,0.363957349752277,3,0.732
0,0,-0.842032129773245,-0.530449591784443,10,0.64
1,1,-1.06478781209534,-0.0785154778133061,3,0.728
1,1,-0.642882213193042,0.0648230112305734,5,0.552
0,0,-1.10175020681856,-0.613551224046406,12,0.552
0,0,-1.50979295273972,0.236173666096569,8,0.784
0,0,-1.46728541685756,-0.464693651265963,12,0.478
0,0,-0.877031920576906,-0.739386333240044,9,0.536
0,0,-0.668668675880099,-1.33402818382802,5,0.216
1,1,-0.725093571874386,0.0835878959348815,9,0.594
1,1,-0.896985073315278,-0.673630392721564,9,0.614
0,0,-0.565141261120496,-1.4658554410785,5,0.202
0,0,0.256380348696592,0.176973045444786,5,0
1,1,-0.893114382233648,-0.214127249626015,9,0.522
0,0,-0.770233486070251,-0.0791462302403263,14,0.338
0,0,-1.89142619717105,-0.752947510421313,7,0.376
1,1,-1.20178855669435,0.265244594921184,3,0.868
1,1,-0.9748895971067,-0.0556507023332756,5,0.694
1,1,-0.977179298971642,-1.96257297736918,5,0.498
1,1,-1.63519718994465,-0.458543815102362,5,0.882
0,0,-0.586184741209993,-1.51379262553322,5,0.186
0,0,-1.94299909784931,-0.725667467952016,8,0.512
0,0,-0.477453061410309,-1.36225435493787,5,0.46
1,1,-0.365718763352403,0.342984831553353,5,0.636
0,0,-0.924297994813823,-0.882724822283924,10,0.386
0,0,-0.533085372621775,-1.62385892405096,10,0.302
0,0,-0.0227067924678588,-0.0532403269870974,5,0
1,1,-0.917156295033288,-2.06002422734621,5,0.484
1,1,-0.862803033873981,-1.34427791076736,5,0.574
1,1,-0.970037593342088,-0.166978505705075,4,0.95
0,0,-0.602975918114552,0.202169352217623,6,0.422
0,0,-0.567103865689948,0.321066184713875,5,0.354
1,1,-1.08648550692244,-0.556625817506429,7,0.412
0,0,-0.803761325721442,-1.27221444597852,5,0.446
1,1,-0.756717216003732,-1.41158820548103,10,0.228
0,0,-1.55930979038438,1.26766788958782,7,0.578
0,0,-0.234115188590038,-1.18327835376647,5,0
0,0,-0.894204716083683,-0.559621891534847,7,0.426
0,0,-0.635660850422061,-1.60362632696836,5,0.124
0,0,0.118990175923334,-0.631054603896649,5,0
0,0,0.632320463573252,0.147766955385787,5,0
0,0,-0.659673401795639,-1.17980921541778,5,0.136
1,1,-0.576535271234771,-0.203877522686667,5,0.612
1,1,-0.789586963574699,-1.19463189745312,5,0.296
0,0,-0.173219909383029,-1.13108359042926,5,0
1,1,-0.791386016571896,-1.38385762556385,5,0.46
0,0,-0.883846519162605,-2.01744843852129,5,0.208
0,0,-0.703177818465908,0.345507841261504,4,0.384
1,1,-1.06549653026767,-0.26774120592404,9,0.52
0,0,0.51734452194188,-0.10532245596232,5,0
1,1,-1.18352542624085,-0.38884567191491,10,0.634
0,0,-0.820225407280184,0.545771736845348,3,0.624
1,1,-0.975053146079391,0.129317446894991,8,0.826
1,1,-0.920209234102666,-1.6033594701723,5,0.598
0,0,0.218428829971775,-0.0756770918916456,5,0
0,0,-0.592399664561768,-1.3195208780062,5,0.034
0,0,-0.657601758512078,0.312235650735359,5,0.416
0,0,-0.0220993042441792,-0.100907188973084,5,0
1,1,-0.571683273319177,0.268556045163147,5,0.356
0,0,-0.481021818526537,-0.994841066189534,8,0.076
0,0,-0.691238632978032,-0.980018384154193,10,0.278
0,0,0.380452799606616,0.43870151235604,5,0
0,0,0.083717803931783,0.572736403101128,6,0
1,1,-1.12535598230882,0.0310777563841759,5,0.768
0,0,-0.881229716102828,0.21273445537048,6,0.422
0,0,-0.89900219334244,-2.04283622370948,5,0.55
0,0,0.413401922809075,0.472325468658783,5,0
1,1,-1.13255220697048,-0.686718505582558,7,0.664
0,0,-1.08893876003469,-0.260645241119887,9,0.486
0,0,-1.45191167706939,-1.33055904547933,11,0.2
1,1,-0.475188513776981,0.337623435923541,5,0.462
1,1,-1.00705451067182,-0.0701580081550907,11,0.886
0,0,-0.907397784394283,-1.75505542887441,5,0.394
1,1,-0.871689275743241,-0.467532037187631,5,0.57
1,1,-1.18150830686358,0.0589885512805085,7,0.914
0,0,-1.24785525682364,-0.706271830820665,8,0.234
1,1,-0.577952701730404,0.0976221374364428,5,0.452
0,0,-0.0509932221082138,0.405113945616385,10,0.008
1,1,-0.911595581219987,-0.186058766622914,5,0.784
0,0,-0.789368893945172,0.419148187117923,5,0.47
0,0,-1.22833824232886,0.0334430779855364,10,0.766
1,1,-1.30335337212425,0.411421469886726,5,0.798
0,0,-0.711736957190659,0.254048739341308,5,0.542
0,0,-0.816899883773461,-1.39836493138567,5,0.326
0,0,-1.09460850638814,-0.0726810178632176,10,0.758
1,1,-0.862584968143799,-1.1459062724646,5,0.412
1,1,-0.833091367247146,0.32753139709096,8,0.546
0,0,-0.170385043192635,-0.961884251876914,6,0.008
1,1,-1.01932079605475,-0.564037158524099,12,0.698
0,0,-1.15354117745129,-0.373234549345775,12,0.586
1,1,-0.934765222650318,-0.605982194921977,7,0.658
1,1,-1.12502889086235,-0.536126363627765,7,0.324
0,0,0.339643081747219,-0.191904490009196,4,0
1,1,-0.829329714879626,-1.65760417889738,5,0.464
0,0,-0.577462054812332,-1.14022950062128,5,0.08
0,0,-0.105728103819413,0.57226333878085,5,0
0,0,-1.34767553792288,-0.324824300570771,13,0.618
1,1,-0.756931393343143,-1.40073025298706,5,0.29
0,0,-0.898760759063328,-1.96332762759438,5,0.692
0,0,0.295515621247673,-0.199146879483899,5,0
0,0,0.607951453478125,-0.55016060512931,5,0
0,0,-1.65410284301328,0.0201860135815926,9,0.428
0,0,-0.80430649329635,-2.04204778317569,5,0.25
1,1,-1.07427374154646,-0.00408669142307661,9,0.394
1,1,-1.80528963779939,-1.09607683072878,9,0.074
0,0,-0.641083171893883,0.765904333880843,4,0.4
1,1,-0.927569006762183,-0.000617553074372225,3,0.98
0,0,-1.17022331954109,-1.31195184888177,5,0.52
1,1,-1.00885356886814,0.332892792720796,8,0.67
0,0,0.233966122753834,0.216361281825928,5,0
0,0,-0.0983683350592411,-1.48383188524902,5,0.002
0,0,-0.354555404257745,-1.30494079305818,5,0
1,1,-1.02215567069373,0.591343599698691,10,0.708
0,0,-0.172947319096665,-0.143167601584466,5,0
1,1,-0.91579337154678,-0.248187880685947,5,0.652
1,1,-0.78337203762336,0.447374358227765,5,0.486
1,1,-0.50266499334669,-1.70491061092506,5,0.424
0,0,-0.818589896756767,-0.696022103881333,6,0.346
1,1,-0.540935790899582,-0.298963451062312,5,0.49
1,1,-0.901891585388799,-1.71579109029143,5,0.48
0,0,0.477928860783641,0.35354993470621,2,0
0,0,-0.308044181031636,-1.11582423363674,5,0
0,0,-1.17431208463901,-0.476835635486394,12,0.588
1,1,-1.78675392043083,-0.272944913447086,12,0.648
1,1,-0.734143370515029,0.402117871587957,5,0.58
1,1,-1.32493813426437,0.265379756155543,8,0.62
0,0,0.0513893290460436,0.167004904410371,5,0.002
1,1,-1.16667972867946,-0.0860845069377351,11,0.8
1,1,-0.933838437772974,-0.0461894159277153,5,0.674
1,1,-1.19530105430745,0.11922540806241,5,0.884
1,1,-0.403062782526862,0.475285153124099,5,0.766
0,0,-0.616387050855552,-1.55873373595952,5,0.35
0,0,-0.336170657396299,-1.24556515593626,5,0
0,0,-1.41309570887492,-1.07463124820956,6,0.15
1,1,-0.644681286986752,-0.0335743673870069,5,0.682
1,1,-0.246222113047937,-1.45948726753631,5,0.114
0,0,-1.79667598036747,-1.15789056857828,9,0
0,0,-0.63999283934363,1.13584063233733,5,0.228
0,0,-0.194317919227838,0.365061166499622,5,0
1,1,-0.593217401626528,0.588820589990564,4,0.464
0,0,-0.913776248920055,-1.62007440948875,5,0.28
1,1,-0.945995681192339,0.499096057244708,6,0.602
